"filename", "language", "Markdown", "C", "C++", "Lua", "Ini", "YAML", "XML", "Objective-C++", "Shell Script", "Python", "GLSL", "Makefile", "Batch", "HTML", "Groovy", "reStructuredText", "kotlin", "CSS", "Objective-C", "JavaScript", "SCSS", "comment", "blank", "total"
"e:\Development\Orion\Orion\vendor\GLFW\deps\mingw\dinput.h", "C", 0, 2090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 190, 2468
"e:\Development\Orion\Orion\vendor\GLFW\deps\mingw\xinput.h", "C", 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 33, 240
"e:\Development\Orion\Orion\vendor\GLFW\deps\nuklear.h", "C", 0, 18935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4984, 1860, 25779
"e:\Development\Orion\Orion\vendor\GLFW\deps\nuklear_glfw_gl2.h", "C", 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 382
"e:\Development\Orion\Orion\vendor\GLFW\deps\stb_image_write.h", "C", 0, 1242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 168, 1725
"e:\Development\Orion\Orion\vendor\GLFW\deps\tinycthread.c", "C", 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 63, 595
"e:\Development\Orion\Orion\vendor\GLFW\deps\tinycthread.h", "C", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 51, 444
"e:\Development\Orion\Orion\vendor\GLFW\deps\vs2008\stdint.h", "C", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 41, 248
"e:\Development\Orion\Orion\vendor\GLFW\docs\CONTRIBUTING.md", "Markdown", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 392
"e:\Development\Orion\Orion\vendor\GLFW\docs\DoxygenLayout.xml", "XML", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 72
"e:\Development\Orion\Orion\vendor\GLFW\docs\SUPPORT.md", "Markdown", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"e:\Development\Orion\Orion\vendor\GLFW\docs\extra.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"e:\Development\Orion\Orion\vendor\GLFW\docs\extra.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 28, 92, 450
"e:\Development\Orion\Orion\vendor\GLFW\docs\footer.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"e:\Development\Orion\Orion\vendor\GLFW\docs\header.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 3, 2, 35
"e:\Development\Orion\Orion\vendor\GLFW\docs\spaces.svg", "XML", 0, 0, 0, 0, 0, 0, 875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 878
"e:\Development\Orion\Orion\vendor\GLFW\examples\boing.c", "C", 0, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 122, 681
"e:\Development\Orion\Orion\vendor\GLFW\examples\gears.c", "C", 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 63, 362
"e:\Development\Orion\Orion\vendor\GLFW\examples\heightmap.c", "C", 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 63, 514
"e:\Development\Orion\Orion\vendor\GLFW\examples\offscreen.c", "C", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 33, 166
"e:\Development\Orion\Orion\vendor\GLFW\examples\particles.c", "C", 0, 650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 203, 1075
"e:\Development\Orion\Orion\vendor\GLFW\examples\sharing.c", "C", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 236
"e:\Development\Orion\Orion\vendor\GLFW\examples\splitview.c", "C", 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 113, 548
"e:\Development\Orion\Orion\vendor\GLFW\examples\triangle-opengl.c", "C", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 172
"e:\Development\Orion\Orion\vendor\GLFW\examples\triangle-opengles.c", "C", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 171
"e:\Development\Orion\Orion\vendor\GLFW\examples\wave.c", "C", 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 96, 464
"e:\Development\Orion\Orion\vendor\GLFW\examples\windows.c", "C", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 111
"e:\Development\Orion\Orion\vendor\GLFW\include\GLFW\glfw3.h", "C", 0, 643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5494, 261, 6398
"e:\Development\Orion\Orion\vendor\GLFW\include\GLFW\glfw3native.h", "C", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495, 41, 629
"e:\Development\Orion\Orion\vendor\GLFW\premake5.lua", "Lua", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 93
